DATE,PCA1,PCA2
20051226,-1983.5029003803793,-12.173019604443088
20051227,-1982.502879792617,-13.810560444831872
20051228,-1981.5029274837543,-13.927813081325027
20051229,-1980.5031600973452,-14.083036090155748
20051230,-1979.5036196557048,-12.939465774785646
20051231,-1978.5037264817583,-12.086668418624726
20060101,-1977.5028957237228,-10.834395097986482
20060102,-1976.5030438965368,-11.826777454136437
20060103,-1975.502946628203,-11.772922413860021
20060104,-1974.5029132821473,-12.054415094650679
20060105,-1973.5028183022514,-11.943727209082073
20060106,-1972.5026830843199,-11.719373205728196
20060107,-1971.5025416695898,-11.375710696281718
20060108,-1970.502473069031,-10.962525472318953
20060109,-1969.5021951992712,-10.232071507301505
20060110,-1968.5023181597244,-10.676939325546735
20060111,-1967.5022954004016,-9.973560735886007
20060112,-1966.5020128236647,-9.778616333100551
20060113,-1965.5022816806377,-9.789337680247556
20060114,-1964.50233785425,-10.375808048530615
20060115,-1963.5029564317192,-11.487904493012515
20060116,-1962.5035958734952,-12.053966772393245
20060117,-1961.5032619883605,-12.094263699341099
20060118,-1960.503517218036,-11.14123580964613
20060119,-1959.501945465574,-9.644980263898397
20060120,-1958.501730574575,-9.245769913975
20060121,-1957.502331016909,-10.309982903456198
20060122,-1956.5023197930095,-13.40187852187185
20060123,-1955.5022989165227,-12.057818262972873
20060124,-1954.501840220335,-11.325950095905213
20060125,-1953.5016795154042,-12.159013511279145
20060126,-1952.5024720248111,-13.030072843632066
20060127,-1951.5028515970516,-14.166982444711167
20060128,-1950.5025203934201,-11.914457157559507
20060129,-1949.5019622707186,-10.388272352671084
20060130,-1948.5018895089124,-11.014877135358878
20060131,-1947.501408187767,-10.112906966837471
20060201,-1946.5017472357904,-10.158497374268405
20060202,-1945.5021730318404,-11.470727726717596
20060203,-1944.502882647157,-12.217049334901084
20060204,-1943.5030445655102,-13.699158259350089
20060205,-1942.5025037277628,-12.214867529291865
20060206,-1941.501975276009,-11.497961599210551
20060207,-1940.5020959020621,-10.301431829065752
20060208,-1939.5030360051096,-10.83043328334616
20060209,-1938.5025116818433,-10.231357846358868
20060210,-1937.5025208431543,-10.960383521202525
20060211,-1936.5015889934002,-10.303793291847274
20060212,-1935.502521420738,-10.76564782845028
20060213,-1934.5017651097696,-8.991032163429573
20060214,-1933.5018433339137,-8.895344382838205
20060215,-1932.5029071532008,-9.0780855587357
20060216,-1931.503226062454,-9.743776479761868
20060217,-1930.5026187241529,-8.559574260926519
20060218,-1929.5025008049633,-8.34733431067114
20060219,-1928.5019035383775,-6.762016974667935
20060220,-1927.5022530444985,-8.658570845565375
20060221,-1926.5024951062915,-9.434925961889093
20060222,-1925.5021528384495,-10.528804525889036
20060223,-1924.502613266286,-11.192283827107106
20060224,-1923.5026572614006,-10.114081086130827
20060225,-1922.5024230936651,-10.11095161983535
20060226,-1921.5019583615103,-10.878473002447215
20060227,-1920.502171472981,-11.982919686668868
20060228,-1919.5025985766842,-11.20751291376465
20060301,-1918.502498119924,-10.75515204824017
20060302,-1917.5024507051676,-10.402013892591967
20060303,-1916.5031204685802,-11.147347747997516
20060304,-1915.5026010026595,-10.622679620676132
20060305,-1914.5028405845915,-12.10705505739343
20060306,-1913.5026715218628,-11.6444808937533
20060307,-1912.501943810781,-9.596534740432023
20060308,-1911.5026217783852,-9.093298856603123
20060309,-1910.5031837292008,-9.801809385390804
20060310,-1909.5026431881815,-9.861492677052025
20060311,-1908.5028411525745,-10.426830769299617
20060312,-1907.5014123081746,-8.628301236870648
20060313,-1906.5016257274037,-7.8779176876687735
20060314,-1905.5012035273685,-7.788617579562832
20060315,-1904.5006303896553,-6.446017726021042
20060316,-1903.5022276455493,-9.752082176042132
20060317,-1902.5016800072335,-8.43692518343309
20060318,-1901.5022059640723,-7.636733533619518
20060319,-1900.5013110606378,-5.309038965490057
20060320,-1899.5010715932149,-4.677298400244437
20060321,-1898.5014138625447,-5.441122159538022
20060322,-1897.5018556655232,-6.061334470090909
20060323,-1896.5016183950647,-5.514247945834267
20060324,-1895.501854881255,-4.726818596915313
20060325,-1894.5019276518942,-2.546199545400278
20060326,-1893.501153009427,-1.574764806842595
20060327,-1892.5013408128907,-0.5405645186942429
20060328,-1891.5013429556384,-2.4793131194206874
20060329,-1890.5011398799397,-3.148717472727752
20060330,-1889.501560015262,-2.2663492466333994
20060331,-1888.5010901288588,-0.6674163339825232
20060401,-1887.5004007893112,0.4976298279516662
20060402,-1886.500090644775,-0.37013496003245816
20060403,-1885.5005322295474,-2.301255049170329
20060404,-1884.4995030480459,-0.8346298480037748
20060405,-1883.5005277622877,-4.722454702292447
20060406,-1882.5007295430332,-4.990206037009981
20060407,-1881.4997715631216,-1.285870755844147
20060408,-1880.4994178901215,0.8849024532016414
20060409,-1879.5000237091554,-0.7083280961852743
20060410,-1878.5007363896802,-3.524317919563106
20060411,-1877.5008782669101,-4.310765955963934
20060412,-1876.5008104460685,-3.7637161682359124
20060413,-1875.5012413507247,-3.219495166427215
20060414,-1874.5002026677212,-0.1749918509123476
20060415,-1873.5007265750828,-0.28403989098007854
20060416,-1872.5012483965947,-1.4804285387888911
20060417,-1871.5006650481846,-0.76967188276141
20060418,-1870.5006108879606,-0.4955214678110469
20060419,-1869.4994936090407,0.9026314933708663
20060420,-1868.4998701902296,1.7811843342795874
20060421,-1867.4989888545897,4.510546148205636
20060422,-1866.4995350687168,2.9081234237855993
20060423,-1865.4994472733124,2.612608545402412
20060424,-1864.4989251537409,5.397254334275964
20060425,-1863.4992252894335,4.9138888216723124
20060426,-1862.5006052952704,1.9997987845829217
20060427,-1861.5003030673543,0.7806874678003468
20060428,-1860.5004374358468,0.5544038386749972
20060429,-1859.5010007481942,-2.0042632013621877
20060430,-1858.500442567598,-0.9117174550571456
20060501,-1857.5005691932129,0.36096874491513153
20060502,-1856.499276076971,3.746592869514265
20060503,-1855.4989838424772,6.785562277877909
20060504,-1854.4978584470082,8.987179703907426
20060505,-1853.4990253908109,7.917898916041903
20060506,-1852.4993508292719,7.1034846488861465
20060507,-1851.4991761119236,6.980805758585002
20060508,-1850.4992842532447,6.014195173816331
20060509,-1849.49909818159,5.157269540161692
20060510,-1848.4990894658658,6.5251428273832275
20060511,-1847.4982813222996,8.691924013632983
20060512,-1846.4983025215006,9.418231971044094
20060513,-1845.4989838647489,6.887350926069689
20060514,-1844.4996275423437,3.8546667249712154
20060515,-1843.4989844274605,6.112212162682086
20060516,-1842.4994673268957,6.431645909417863
20060517,-1841.4996358378921,5.575881013465363
20060518,-1840.5001289991742,4.561275921114446
20060519,-1839.500354461601,3.192704710797526
20060520,-1838.5006427300214,2.175973822524217
20060521,-1837.4999501153106,3.470217613932029
20060522,-1836.4989686869594,6.22443915922589
20060523,-1835.4994957954987,4.129424782689026
20060524,-1834.4995988081027,2.383859896486613
20060525,-1833.5001938121386,2.420234573748737
20060526,-1832.5004071706353,2.984370948470724
20060527,-1831.4998850986813,4.472374704448647
20060528,-1830.4995882909643,5.672061188326348
20060529,-1829.4996614771699,2.326999444703836
20060530,-1828.4999635050117,0.23743926016131356
20060531,-1827.4996458477872,0.959335355918415
20060601,-1826.4999005262762,1.036362844169194
20060602,-1825.499129231972,1.9836749818684136
20060603,-1824.4985279653265,4.6945628009208225
20060604,-1823.4991427543755,4.405252062020722
20060605,-1822.4982315075613,5.759435422507702
20060606,-1821.4987573535618,6.79475459425752
20060607,-1820.498159582894,6.96492268429817
20060608,-1819.4977638993878,9.869292318007147
20060609,-1818.4982967441356,10.28693470376708
20060610,-1817.4975015595337,10.741735889872833
20060611,-1816.4977510511162,12.759018385550355
20060612,-1815.4966415538438,15.345964404943413
20060613,-1814.4966090119233,15.108895235959714
20060614,-1813.4977977100098,11.346312411718667
20060615,-1812.4984312229826,10.081932642104318
20060616,-1811.4975753715516,10.703754097026277
20060617,-1810.4978895764907,12.283690952506628
20060618,-1809.4979805015719,12.89954004007318
20060619,-1808.4984611737164,11.231711506436524
20060620,-1807.4977738015696,11.918093455289423
20060621,-1806.498532779009,10.188441170189348
20060622,-1805.49864243497,8.35604512329678
20060623,-1804.49750346765,9.834183481292175
20060624,-1803.4971057876464,13.426012488809453
20060625,-1802.4984979203582,11.036912341941514
20060626,-1801.4977888475078,11.039623453893219
20060627,-1800.4975947062812,10.168911488216208
20060628,-1799.4979323172265,11.085215756651637
20060629,-1798.4976822750432,11.13461506857509
20060630,-1797.4974042782378,13.305228951143176
20060701,-1796.4970461769735,14.38686442707423
20060702,-1795.4968245743876,15.069850014884732
20060703,-1794.4962053152121,15.907701826854208
20060704,-1793.4965625129698,16.46058880540328
20060705,-1792.4976219731761,14.28464286702345
20060706,-1791.4980651307524,12.491494314613753
20060707,-1790.4982796184559,10.287453100337158
20060708,-1789.497744856657,11.670204944508628
20060709,-1788.4981423997124,12.162509389080293
20060710,-1787.4971881398305,13.985007103928098
20060711,-1786.4971804064699,13.91957558774622
20060712,-1785.4969928414394,14.498070914466192
20060713,-1784.4965648623584,14.685508123858485
20060714,-1783.4968920817737,13.655913583724455
20060715,-1782.4964645352993,14.429920143583447
20060716,-1781.4960686298,16.669362323907905
20060717,-1780.4954625545142,17.35714313180024
20060718,-1779.495564058041,17.899303570162758
20060719,-1778.495965890761,19.351810392845742
20060720,-1777.4962399368524,17.594025190856083
20060721,-1776.496058679717,18.69331336986051
20060722,-1775.4969650394087,16.139810556627367
20060723,-1774.4975219945409,13.950501642861653
20060724,-1773.4971225863192,15.35044818637548
20060725,-1772.4960719602495,18.3316215848226
20060726,-1771.496219950539,17.612470743258246
20060727,-1770.4972358790546,14.819250742031837
20060728,-1769.497200492544,12.882546890210767
20060729,-1768.4975871855095,11.991985526226452
20060730,-1767.4979522928697,12.272620593801683
20060731,-1766.4982819715115,10.980628575847591
20060801,-1765.4987898026739,8.22948270054469
20060802,-1764.4997331015475,6.862323305219187
20060803,-1763.4992865475797,5.550734280098556
20060804,-1762.4993444827996,6.2954498283460225
20060805,-1761.4985351574287,8.738786726598924
20060806,-1760.4986814543845,8.513504926452349
20060807,-1759.4982802026861,8.47643621980743
20060808,-1758.498474374137,8.133905656518225
20060809,-1757.4987211537991,6.480234157839639
20060810,-1756.4986284358092,5.604083188095269
20060811,-1755.4995217004616,5.00457933648111
20060812,-1754.4997522839076,4.2817853384960305
20060813,-1753.499901369083,5.273297120850824
20060814,-1752.4996200256028,4.815082813319079
20060815,-1751.4988065888829,6.74424666551047
20060816,-1750.498955250674,6.91380298532669
20060817,-1749.4989794288304,8.597855866323926
20060818,-1748.4986829295049,8.9219031028896
20060819,-1747.4986224260174,9.677742876831392
20060820,-1746.4991872392056,7.42836334775089
20060821,-1745.4997145749476,6.09092050585919
20060822,-1744.4988356055364,7.454806157008738
20060823,-1743.4982766018693,8.093652190291206
20060824,-1742.4990773074314,6.955505223200326
20060825,-1741.4993364269358,5.577201810288976
20060826,-1740.4994297513585,5.558411232500829
20060827,-1739.4995166364351,5.504107338924907
20060828,-1738.500206419696,3.2172065026738212
20060829,-1737.5001850606823,3.5368131410715655
20060830,-1736.499807438253,3.302918626129109
20060831,-1735.4986286368985,5.304383271123498
20060901,-1734.4979867765724,8.943438304622493
20060902,-1733.498410338656,8.09923308699589
20060903,-1732.499655587213,7.1083404560625585
20060904,-1731.4985707160704,9.90467163566801
20060905,-1730.4980517519762,9.353848084030924
20060906,-1729.4976644672097,10.98979138368375
20060907,-1728.4984255930067,8.713403594688588
20060908,-1727.4983396034695,7.1477501700180035
20060909,-1726.4987149642548,7.734109147773429
20060910,-1725.4980116209372,9.981679607274627
20060911,-1724.4981380250938,10.125785487171513
20060912,-1723.4984720835964,9.72375138924451
20060913,-1722.498127899482,10.490138025753211
20060914,-1721.4987918386068,7.305953118604078
20060915,-1720.4996105135215,5.505871135133939
20060916,-1719.4997795131094,5.340833436283313
20060917,-1718.500297235063,3.6140028600724206
20060918,-1717.500159061441,3.327634127619869
20060919,-1716.5001910422689,4.169745110181307
20060920,-1715.498826031333,6.458872665515871
20060921,-1714.4984666932578,8.403153465536981
20060922,-1713.498431506163,8.13370371105471
20060923,-1712.4987911448952,6.715368288775772
20060924,-1711.4992660275457,6.221855679954979
20060925,-1710.4997124289002,3.8488564886480003
20060926,-1709.499672615213,3.479602080545826
20060927,-1708.4992716200177,4.380043946043466
20060928,-1707.4995398959145,3.94807454080063
20060929,-1706.499230561065,5.318657111975337
20060930,-1705.4995279561772,5.103612327954098
20061001,-1704.499838803673,4.166393784447742
20061002,-1703.5002887769806,2.5183245842166198
20061003,-1702.5004707261833,1.9266524357778716
20061004,-1701.5005191151686,-0.013669360829650756
20061005,-1700.5005308985965,0.35563396508982636
20061006,-1699.500465205576,1.0732861330550167
20061007,-1698.4999616969944,1.5694481004314902
20061008,-1697.4999282041063,3.072925106891203
20061009,-1696.4993890362093,3.575910628175988
20061010,-1695.4992962028446,3.5867581269116595
20061011,-1694.5000083103369,3.1590372984646935
20061012,-1693.4996422593067,2.7577227945831124
20061013,-1692.5001024214253,1.3605551543440653
20061014,-1691.5004335568083,0.26287271464741746
20061015,-1690.500547889369,1.13164968878469
20061016,-1689.5000080075406,0.9245348654952026
20061017,-1688.499836574545,0.5754466319222686
20061018,-1687.5004179519383,-0.36438527089752304
20061019,-1686.5010484238155,-0.8012346583598444
20061020,-1685.5013620982318,-0.9938247782092433
20061021,-1684.5008400884653,-0.006807964326105864
20061022,-1683.501032350694,0.5701354430469752
20061023,-1682.5011560296516,-0.18689241690007075
20061024,-1681.5007583319566,-0.2569563772194021
20061025,-1680.5004984355364,0.16120591126847206
20061026,-1679.499861705306,3.3898374602352255
20061027,-1678.4993522362493,2.7192920028173253
20061028,-1677.5001690886493,0.21397496783525183
20061029,-1676.5006962710213,-0.37920743424456127
20061030,-1675.5006961215004,-1.3491236146339198
20061031,-1674.500824129238,-1.6306454995550905
20061101,-1673.5013272378565,-5.3276615807709575
20061102,-1672.5009510986893,-6.293157329140451
20061103,-1671.5006669403992,-7.010238008796636
20061104,-1670.5010141002058,-6.689081540513236
20061105,-1669.5015746856297,-6.777517753262785
20061106,-1668.5010098651437,-5.236584302497622
20061107,-1667.5009852373187,-3.03809675826905
20061108,-1666.5011172595514,-3.426855112293866
20061109,-1665.500982780315,-3.021393374357119
20061110,-1664.5010769782712,-4.786621257432213
20061111,-1663.5014988693692,-5.480544160884415
